,task,submission,n_rows,path,fold
9417,03252,021101447,14,/Dataset/group22/processed/more_cpp_2/results/p03252_s021101447.opcstats,test
9418,02619,012834106,24,/Dataset/group22/processed/more_cpp_2/results/p02619_s012834106.opcstats,train
9419,02615,058628356,33,/Dataset/group22/processed/more_cpp_2/results/p02615_s058628356.opcstats,train
9420,03329,011053616,47,/Dataset/group22/processed/more_cpp_2/results/p03329_s011053616.opcstats,eval
9421,02882,062744880,21,/Dataset/group22/processed/more_cpp_2/results/p02882_s062744880.opcstats,test
9422,03308,051872718,68,/Dataset/group22/processed/more_cpp_2/results/p03308_s051872718.opcstats,eval
9423,04044,016435045,64,/Dataset/group22/processed/more_cpp_2/results/p04044_s016435045.opcstats,train
9424,02570,013286185,15,/Dataset/group22/processed/more_cpp_2/results/p02570_s013286185.opcstats,train
9425,02971,029477156,47,/Dataset/group22/processed/more_cpp_2/results/p02971_s029477156.opcstats,train
9426,02584,018137711,16,/Dataset/group22/processed/more_cpp_2/results/p02584_s018137711.opcstats,train
9427,02722,024968686,17,/Dataset/group22/processed/more_cpp_2/results/p02722_s024968686.opcstats,train
9428,02263,001736437,35,/Dataset/group22/processed/more_cpp_2/results/p02263_s001736437.opcstats,train
9429,03106,030918524,16,/Dataset/group22/processed/more_cpp_2/results/p03106_s030918524.opcstats,train
9430,02714,003142714,13,/Dataset/group22/processed/more_cpp_2/results/p02714_s003142714.opcstats,test
9431,02628,052436358,31,/Dataset/group22/processed/more_cpp_2/results/p02628_s052436358.opcstats,train
9432,03162,028234882,27,/Dataset/group22/processed/more_cpp_2/results/p03162_s028234882.opcstats,train
9433,02624,019574786,11,/Dataset/group22/processed/more_cpp_2/results/p02624_s019574786.opcstats,test
9434,03168,023786743,13,/Dataset/group22/processed/more_cpp_2/results/p03168_s023786743.opcstats,train
9435,03629,020109455,42,/Dataset/group22/processed/more_cpp_2/results/p03629_s020109455.opcstats,test
9436,02613,016743234,14,/Dataset/group22/processed/more_cpp_2/results/p02613_s016743234.opcstats,train
9437,02269,071750548,13,/Dataset/group22/processed/more_cpp_2/results/p02269_s071750548.opcstats,eval
9438,02263,019307451,32,/Dataset/group22/processed/more_cpp_2/results/p02263_s019307451.opcstats,train
9439,03387,043245199,40,/Dataset/group22/processed/more_cpp_2/results/p03387_s043245199.opcstats,test
9440,02598,000844448,13,/Dataset/group22/processed/more_cpp_2/results/p02598_s000844448.opcstats,train
9441,03273,001955184,40,/Dataset/group22/processed/more_cpp_2/results/p03273_s001955184.opcstats,train
9442,03263,029374287,36,/Dataset/group22/processed/more_cpp_2/results/p03263_s029374287.opcstats,train
9443,03286,044776540,25,/Dataset/group22/processed/more_cpp_2/results/p03286_s044776540.opcstats,train
9444,03703,024973393,85,/Dataset/group22/processed/more_cpp_2/results/p03703_s024973393.opcstats,train
9445,03252,000806218,60,/Dataset/group22/processed/more_cpp_2/results/p03252_s000806218.opcstats,test
9446,02421,048525873,12,/Dataset/group22/processed/more_cpp_2/results/p02421_s048525873.opcstats,eval
9447,02991,029481399,34,/Dataset/group22/processed/more_cpp_2/results/p02991_s029481399.opcstats,train
9448,03360,013000790,29,/Dataset/group22/processed/more_cpp_2/results/p03360_s013000790.opcstats,train
9449,00481,010091272,40,/Dataset/group22/processed/more_cpp_2/results/p00481_s010091272.opcstats,train
9450,02266,035635787,56,/Dataset/group22/processed/more_cpp_2/results/p02266_s035635787.opcstats,eval
9451,03277,035092440,35,/Dataset/group22/processed/more_cpp_2/results/p03277_s035092440.opcstats,eval
9452,03578,039905373,36,/Dataset/group22/processed/more_cpp_2/results/p03578_s039905373.opcstats,test
9453,02891,058995561,16,/Dataset/group22/processed/more_cpp_2/results/p02891_s058995561.opcstats,train
9454,02715,045332812,15,/Dataset/group22/processed/more_cpp_2/results/p02715_s045332812.opcstats,train
9455,02780,030911710,26,/Dataset/group22/processed/more_cpp_2/results/p02780_s030911710.opcstats,train
9456,02930,002833306,35,/Dataset/group22/processed/more_cpp_2/results/p02930_s002833306.opcstats,train
9457,02663,030484119,12,/Dataset/group22/processed/more_cpp_2/results/p02663_s030484119.opcstats,train
9458,03173,008255476,31,/Dataset/group22/processed/more_cpp_2/results/p03173_s008255476.opcstats,train
9459,03785,017722440,42,/Dataset/group22/processed/more_cpp_2/results/p03785_s017722440.opcstats,test
9460,03214,030731577,21,/Dataset/group22/processed/more_cpp_2/results/p03214_s030731577.opcstats,eval
9461,02910,003875180,19,/Dataset/group22/processed/more_cpp_2/results/p02910_s003875180.opcstats,train
9462,03703,016436669,78,/Dataset/group22/processed/more_cpp_2/results/p03703_s016436669.opcstats,train
9463,03294,019420875,11,/Dataset/group22/processed/more_cpp_2/results/p03294_s019420875.opcstats,test
9464,03089,023230041,25,/Dataset/group22/processed/more_cpp_2/results/p03089_s023230041.opcstats,train
9465,03317,004471282,12,/Dataset/group22/processed/more_cpp_2/results/p03317_s004471282.opcstats,train
9466,03147,007535582,18,/Dataset/group22/processed/more_cpp_2/results/p03147_s007535582.opcstats,train
9467,02234,019263760,12,/Dataset/group22/processed/more_cpp_2/results/p02234_s019263760.opcstats,eval
9468,03018,016972811,25,/Dataset/group22/processed/more_cpp_2/results/p03018_s016972811.opcstats,train
9469,03340,043778993,14,/Dataset/group22/processed/more_cpp_2/results/p03340_s043778993.opcstats,train
9470,03839,042207317,20,/Dataset/group22/processed/more_cpp_2/results/p03839_s042207317.opcstats,train
9471,02393,013426181,38,/Dataset/group22/processed/more_cpp_2/results/p02393_s013426181.opcstats,train
9472,02241,058441986,65,/Dataset/group22/processed/more_cpp_2/results/p02241_s058441986.opcstats,train
9473,03038,027803983,24,/Dataset/group22/processed/more_cpp_2/results/p03038_s027803983.opcstats,train
9474,03889,071559522,25,/Dataset/group22/processed/more_cpp_2/results/p03889_s071559522.opcstats,eval
9475,03457,014718188,13,/Dataset/group22/processed/more_cpp_2/results/p03457_s014718188.opcstats,train
9476,02370,046011848,23,/Dataset/group22/processed/more_cpp_2/results/p02370_s046011848.opcstats,train
9477,02718,049978553,43,/Dataset/group22/processed/more_cpp_2/results/p02718_s049978553.opcstats,train
9478,03959,069301468,21,/Dataset/group22/processed/more_cpp_2/results/p03959_s069301468.opcstats,train
9479,04030,015585886,24,/Dataset/group22/processed/more_cpp_2/results/p04030_s015585886.opcstats,train
9480,03173,001235471,11,/Dataset/group22/processed/more_cpp_2/results/p03173_s001235471.opcstats,train
9481,03638,049534910,27,/Dataset/group22/processed/more_cpp_2/results/p03638_s049534910.opcstats,train
9482,03964,028111219,19,/Dataset/group22/processed/more_cpp_2/results/p03964_s028111219.opcstats,train
9483,02421,033244162,11,/Dataset/group22/processed/more_cpp_2/results/p02421_s033244162.opcstats,eval
9484,03382,038356353,33,/Dataset/group22/processed/more_cpp_2/results/p03382_s038356353.opcstats,test
9485,03624,013646216,14,/Dataset/group22/processed/more_cpp_2/results/p03624_s013646216.opcstats,train
9486,02851,009070920,33,/Dataset/group22/processed/more_cpp_2/results/p02851_s009070920.opcstats,eval
9487,03360,052018795,39,/Dataset/group22/processed/more_cpp_2/results/p03360_s052018795.opcstats,train
9488,03216,053117042,11,/Dataset/group22/processed/more_cpp_2/results/p03216_s053117042.opcstats,train
9489,03281,037363384,18,/Dataset/group22/processed/more_cpp_2/results/p03281_s037363384.opcstats,train
9490,03624,023344461,15,/Dataset/group22/processed/more_cpp_2/results/p03624_s023344461.opcstats,train
9491,02676,042645322,34,/Dataset/group22/processed/more_cpp_2/results/p02676_s042645322.opcstats,eval
9492,02891,037534270,32,/Dataset/group22/processed/more_cpp_2/results/p02891_s037534270.opcstats,train
9493,03317,011564728,11,/Dataset/group22/processed/more_cpp_2/results/p03317_s011564728.opcstats,train
9494,03648,072106353,12,/Dataset/group22/processed/more_cpp_2/results/p03648_s072106353.opcstats,train
9495,03049,019200834,27,/Dataset/group22/processed/more_cpp_2/results/p03049_s019200834.opcstats,train
9496,02919,014513304,36,/Dataset/group22/processed/more_cpp_2/results/p02919_s014513304.opcstats,train
9497,00723,079339606,65,/Dataset/group22/processed/more_cpp_2/results/p00723_s079339606.opcstats,train
9498,02989,025918426,45,/Dataset/group22/processed/more_cpp_2/results/p02989_s025918426.opcstats,test
9499,04035,039931393,15,/Dataset/group22/processed/more_cpp_2/results/p04035_s039931393.opcstats,train
9500,03338,041948541,33,/Dataset/group22/processed/more_cpp_2/results/p03338_s041948541.opcstats,test
9501,03971,042057920,46,/Dataset/group22/processed/more_cpp_2/results/p03971_s042057920.opcstats,eval
9502,03346,011040887,47,/Dataset/group22/processed/more_cpp_2/results/p03346_s011040887.opcstats,test
9503,03724,032546959,30,/Dataset/group22/processed/more_cpp_2/results/p03724_s032546959.opcstats,train
9504,03072,006528408,13,/Dataset/group22/processed/more_cpp_2/results/p03072_s006528408.opcstats,train
9505,03993,039104087,12,/Dataset/group22/processed/more_cpp_2/results/p03993_s039104087.opcstats,train
9506,04002,005696846,50,/Dataset/group22/processed/more_cpp_2/results/p04002_s005696846.opcstats,train
9507,03340,059850312,73,/Dataset/group22/processed/more_cpp_2/results/p03340_s059850312.opcstats,train
9508,03293,049124909,12,/Dataset/group22/processed/more_cpp_2/results/p03293_s049124909.opcstats,train
9509,02276,012973107,15,/Dataset/group22/processed/more_cpp_2/results/p02276_s012973107.opcstats,test
9510,03747,005686087,45,/Dataset/group22/processed/more_cpp_2/results/p03747_s005686087.opcstats,train
9511,03287,056552143,47,/Dataset/group22/processed/more_cpp_2/results/p03287_s056552143.opcstats,test
9512,03569,006678693,29,/Dataset/group22/processed/more_cpp_2/results/p03569_s006678693.opcstats,train
9513,02701,030708775,30,/Dataset/group22/processed/more_cpp_2/results/p02701_s030708775.opcstats,train
9514,03496,032116489,29,/Dataset/group22/processed/more_cpp_2/results/p03496_s032116489.opcstats,train
9515,03547,000465121,12,/Dataset/group22/processed/more_cpp_2/results/p03547_s000465121.opcstats,train
9516,03006,015972605,42,/Dataset/group22/processed/more_cpp_2/results/p03006_s015972605.opcstats,train
9517,03146,027951035,33,/Dataset/group22/processed/more_cpp_2/results/p03146_s027951035.opcstats,train
9518,03415,031960670,31,/Dataset/group22/processed/more_cpp_2/results/p03415_s031960670.opcstats,test
9519,03649,046062963,39,/Dataset/group22/processed/more_cpp_2/results/p03649_s046062963.opcstats,train
9520,02847,038523563,14,/Dataset/group22/processed/more_cpp_2/results/p02847_s038523563.opcstats,train
9521,03215,039037174,16,/Dataset/group22/processed/more_cpp_2/results/p03215_s039037174.opcstats,train
9522,03591,049070865,12,/Dataset/group22/processed/more_cpp_2/results/p03591_s049070865.opcstats,eval
9523,02688,047187614,15,/Dataset/group22/processed/more_cpp_2/results/p02688_s047187614.opcstats,train
9524,03860,024738213,21,/Dataset/group22/processed/more_cpp_2/results/p03860_s024738213.opcstats,train
9525,03166,049415761,33,/Dataset/group22/processed/more_cpp_2/results/p03166_s049415761.opcstats,train
9526,02837,043175811,28,/Dataset/group22/processed/more_cpp_2/results/p02837_s043175811.opcstats,train
9527,03044,054458397,37,/Dataset/group22/processed/more_cpp_2/results/p03044_s054458397.opcstats,test
9528,02766,004782662,25,/Dataset/group22/processed/more_cpp_2/results/p02766_s004782662.opcstats,eval
9529,03703,027922823,62,/Dataset/group22/processed/more_cpp_2/results/p03703_s027922823.opcstats,train
9530,03555,011264473,11,/Dataset/group22/processed/more_cpp_2/results/p03555_s011264473.opcstats,train
9531,03637,053583462,13,/Dataset/group22/processed/more_cpp_2/results/p03637_s053583462.opcstats,train
9532,02642,045155111,22,/Dataset/group22/processed/more_cpp_2/results/p02642_s045155111.opcstats,train
9533,03176,010382819,23,/Dataset/group22/processed/more_cpp_2/results/p03176_s010382819.opcstats,eval
9534,03408,011401616,56,/Dataset/group22/processed/more_cpp_2/results/p03408_s011401616.opcstats,test
9535,02957,046208519,39,/Dataset/group22/processed/more_cpp_2/results/p02957_s046208519.opcstats,test
9536,02873,045542182,26,/Dataset/group22/processed/more_cpp_2/results/p02873_s045542182.opcstats,train
9537,00718,038832333,21,/Dataset/group22/processed/more_cpp_2/results/p00718_s038832333.opcstats,train
9538,02382,030947841,11,/Dataset/group22/processed/more_cpp_2/results/p02382_s030947841.opcstats,train
9539,03449,028210951,26,/Dataset/group22/processed/more_cpp_2/results/p03449_s028210951.opcstats,train
9540,03141,021743978,41,/Dataset/group22/processed/more_cpp_2/results/p03141_s021743978.opcstats,train
9541,03313,028032764,64,/Dataset/group22/processed/more_cpp_2/results/p03313_s028032764.opcstats,test
9542,03089,032932863,17,/Dataset/group22/processed/more_cpp_2/results/p03089_s032932863.opcstats,train
9543,02873,069973633,35,/Dataset/group22/processed/more_cpp_2/results/p02873_s069973633.opcstats,train
9544,02824,040941666,37,/Dataset/group22/processed/more_cpp_2/results/p02824_s040941666.opcstats,train
9545,02284,040928576,18,/Dataset/group22/processed/more_cpp_2/results/p02284_s040928576.opcstats,test
9546,03176,019055925,18,/Dataset/group22/processed/more_cpp_2/results/p03176_s019055925.opcstats,eval
9547,03312,010564440,49,/Dataset/group22/processed/more_cpp_2/results/p03312_s010564440.opcstats,train
9548,03229,030120777,47,/Dataset/group22/processed/more_cpp_2/results/p03229_s030120777.opcstats,train
9549,02768,036948678,27,/Dataset/group22/processed/more_cpp_2/results/p02768_s036948678.opcstats,eval
9550,04049,000421433,54,/Dataset/group22/processed/more_cpp_2/results/p04049_s000421433.opcstats,train
9551,03665,022286395,31,/Dataset/group22/processed/more_cpp_2/results/p03665_s022286395.opcstats,train
9552,03698,048022233,16,/Dataset/group22/processed/more_cpp_2/results/p03698_s048022233.opcstats,train
9553,03448,016325368,11,/Dataset/group22/processed/more_cpp_2/results/p03448_s016325368.opcstats,eval
9554,02259,038273161,16,/Dataset/group22/processed/more_cpp_2/results/p02259_s038273161.opcstats,train
9555,03402,028464075,20,/Dataset/group22/processed/more_cpp_2/results/p03402_s028464075.opcstats,eval
9556,02681,029388314,11,/Dataset/group22/processed/more_cpp_2/results/p02681_s029388314.opcstats,test
9557,02536,066956555,42,/Dataset/group22/processed/more_cpp_2/results/p02536_s066956555.opcstats,test
9558,04037,055693570,56,/Dataset/group22/processed/more_cpp_2/results/p04037_s055693570.opcstats,train
9559,03837,011741925,85,/Dataset/group22/processed/more_cpp_2/results/p03837_s011741925.opcstats,test
9560,03207,054607537,41,/Dataset/group22/processed/more_cpp_2/results/p03207_s054607537.opcstats,eval
9561,03695,032762847,26,/Dataset/group22/processed/more_cpp_2/results/p03695_s032762847.opcstats,train
9562,03053,036665568,74,/Dataset/group22/processed/more_cpp_2/results/p03053_s036665568.opcstats,eval
9563,03347,022741769,18,/Dataset/group22/processed/more_cpp_2/results/p03347_s022741769.opcstats,train
9564,03174,000220177,31,/Dataset/group22/processed/more_cpp_2/results/p03174_s000220177.opcstats,train
9565,03767,016321602,42,/Dataset/group22/processed/more_cpp_2/results/p03767_s016321602.opcstats,train
9566,04001,056944998,27,/Dataset/group22/processed/more_cpp_2/results/p04001_s056944998.opcstats,train
9567,03402,001975661,34,/Dataset/group22/processed/more_cpp_2/results/p03402_s001975661.opcstats,eval
9568,03400,021640133,12,/Dataset/group22/processed/more_cpp_2/results/p03400_s021640133.opcstats,train
9569,02824,005401770,46,/Dataset/group22/processed/more_cpp_2/results/p02824_s005401770.opcstats,train
9570,03249,050533805,83,/Dataset/group22/processed/more_cpp_2/results/p03249_s050533805.opcstats,train
9571,03662,017121605,38,/Dataset/group22/processed/more_cpp_2/results/p03662_s017121605.opcstats,train
9572,03032,008738440,37,/Dataset/group22/processed/more_cpp_2/results/p03032_s008738440.opcstats,train
9573,02241,012495645,13,/Dataset/group22/processed/more_cpp_2/results/p02241_s012495645.opcstats,train
9574,03269,080934964,17,/Dataset/group22/processed/more_cpp_2/results/p03269_s080934964.opcstats,train
9575,03313,062893069,72,/Dataset/group22/processed/more_cpp_2/results/p03313_s062893069.opcstats,test
9576,03173,025592423,24,/Dataset/group22/processed/more_cpp_2/results/p03173_s025592423.opcstats,train
9577,02362,040205660,41,/Dataset/group22/processed/more_cpp_2/results/p02362_s040205660.opcstats,eval
